"index"|"destination"|"origin"|"distance"|"duration"|"status"
"184"|"184"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"29466"|"5029"|"OK"
"185"|"185"|"3530 W 30th St, Chicago, IL 60623, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"31355"|"5424"|"OK"
"186"|"186"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"19855"|"4568"|"OK"
"187"|"187"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"17041"|"2715"|"OK"
"188"|"188"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"20800"|"3705"|"OK"
"189"|"189"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"21169"|"4012"|"OK"
"190"|"190"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"22336"|"4289"|"OK"
"191"|"191"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"26650"|"4372"|"OK"
"192"|"192"|"231 W 47th St, Chicago, IL 60609, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"24628"|"3382"|"OK"
"193"|"193"|"347 E 45th St, Chicago, IL 60653, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"24631"|"4236"|"OK"
"194"|"194"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"26278"|"4268"|"OK"
"195"|"195"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"26978"|"4537"|"OK"
"196"|"196"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"29760"|"4863"|"OK"
"197"|"197"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"32800"|"4918"|"OK"
"198"|"198"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"34968"|"5616"|"OK"
"199"|"199"|"347 E 85th St, Chicago, IL 60619, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"34129"|"4762"|"OK"
"200"|"200"|"1559 E 83rd St, Chicago, IL 60619, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"35334"|"5645"|"OK"
"201"|"201"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"38902"|"6197"|"OK"
"202"|"202"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"35200"|"5458"|"OK"
"203"|"203"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"36914"|"5362"|"OK"
"204"|"204"|"E 104th St, Chicago, IL 60628, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"39053"|"5771"|"OK"
"205"|"205"|"41.6906385662062,-87.5698357426607"|"42.0096631911395,-87.6703701938129"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"206"|"206"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"41212"|"6333"|"OK"
"207"|"207"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"52218"|"7762"|"OK"
"208"|"208"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"41587"|"6202"|"OK"
"209"|"209"|"5633 W 53rd St, Chicago, IL 60638, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"35330"|"5374"|"OK"
"210"|"210"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"33257"|"5179"|"OK"
"211"|"211"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"26806"|"4521"|"OK"
"212"|"212"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"25727"|"4183"|"OK"
"213"|"213"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"25056"|"4180"|"OK"
"214"|"214"|"1330 W 47th St, Chicago, IL 60609, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"26938"|"4372"|"OK"
"215"|"215"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"32329"|"4902"|"OK"
"216"|"216"|"4132 W 68th St, Chicago, IL 60629, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"35257"|"6063"|"OK"
"217"|"217"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"32806"|"5617"|"OK"
"218"|"218"|"1630 W 65th St, Chicago, IL 60636, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"31319"|"5083"|"OK"
"219"|"219"|"6407 S Union Ave, Chicago, IL 60621, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"29165"|"4527"|"OK"
"220"|"220"|"7232 S King Dr, Chicago, IL 60619, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"30859"|"4530"|"OK"
"221"|"221"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"36650"|"6298"|"OK"
"222"|"222"|"8228 S Throop St, Chicago, IL 60620, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"34675"|"5423"|"OK"
"223"|"223"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"39737"|"6128"|"OK"
"224"|"224"|"1001 W 97th St, Chicago, IL 60643, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"37160"|"5371"|"OK"
"225"|"225"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"44819"|"6381"|"OK"
"226"|"226"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"40867"|"5662"|"OK"
"227"|"227"|"1309 W Early Ave, Chicago, IL 60660, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"4067"|"1253"|"OK"
"228"|"228"|"5833 W 62nd St, Chicago, IL 60638, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"37495"|"5577"|"OK"
"229"|"229"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"30157"|"5122"|"OK"
"230"|"230"|"O'Hare, Chicago, IL, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"36395"|"7412"|"OK"
"231"|"231"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"19694"|"4386"|"OK"
"232"|"232"|"9130 S University Ave, Chicago, IL 60619, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"40015"|"6931"|"OK"
"233"|"233"|"600 E 130th St, Chicago, IL 60628, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"51248"|"8386"|"OK"
"234"|"234"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"5380"|"1791"|"OK"
"235"|"235"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"0"|"0"|"OK"
"236"|"236"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"7618"|"3247"|"OK"
"237"|"237"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"3598"|"1118"|"OK"
"238"|"238"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"7250"|"2534"|"OK"
"239"|"239"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"9178"|"2822"|"OK"
"240"|"240"|"2222 N Halsted St, Chicago, IL 60614, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"12397"|"2557"|"OK"
"241"|"241"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"12425"|"2730"|"OK"
"242"|"242"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"9509"|"3283"|"OK"
"243"|"243"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"6797"|"2297"|"OK"
"244"|"244"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"5239"|"2736"|"OK"
"245"|"245"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"6149"|"1962"|"OK"
"246"|"246"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"11014"|"3887"|"OK"
"247"|"247"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"7701"|"3071"|"OK"
"248"|"248"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"17004"|"4648"|"OK"
"249"|"249"|"2700 N New England Ave, Chicago, IL 60707, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"18402"|"5220"|"OK"
"250"|"250"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"14732"|"4828"|"OK"
"251"|"251"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"12014"|"3937"|"OK"
"252"|"252"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"8630"|"2837"|"OK"
"253"|"253"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"11458"|"3511"|"OK"
"254"|"254"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"13747"|"4335"|"OK"
"255"|"255"|"1941 W Thomas St, Chicago, IL 60622, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"12549"|"3900"|"OK"
"256"|"256"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"16562"|"3077"|"OK"
"257"|"257"|"735 N Pine Ave, Chicago, IL 60644, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"18815"|"5118"|"OK"
"258"|"258"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"16922"|"5146"|"OK"
"259"|"259"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"15670"|"4535"|"OK"
"260"|"260"|"1447 W Harrison St, Chicago, IL 60607, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"21349"|"4925"|"OK"
"261"|"261"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"17831"|"4893"|"OK"
"262"|"262"|"3530 W 30th St, Chicago, IL 60623, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"20438"|"5425"|"OK"
"263"|"263"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"25074"|"5367"|"OK"
"264"|"264"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"19362"|"3407"|"OK"
"265"|"265"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"22987"|"5030"|"OK"
"266"|"266"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"22711"|"5060"|"OK"
"267"|"267"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"25343"|"4304"|"OK"
"268"|"268"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"28838"|"5706"|"OK"
"269"|"269"|"231 W 47th St, Chicago, IL 60609, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"26816"|"4706"|"OK"
"270"|"270"|"347 E 45th St, Chicago, IL 60653, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"27271"|"4362"|"OK"
"271"|"271"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"28208"|"5939"|"OK"
"272"|"272"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"29618"|"4663"|"OK"
"273"|"273"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"31948"|"5668"|"OK"
"274"|"274"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"33479"|"6493"|"OK"
"275"|"275"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"35655"|"6168"|"OK"
"276"|"276"|"347 E 85th St, Chicago, IL 60619, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"36316"|"6111"|"OK"
"277"|"277"|"1559 E 83rd St, Chicago, IL 60619, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"37522"|"7121"|"OK"
"278"|"278"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"39142"|"7030"|"OK"
"279"|"279"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"38503"|"6396"|"OK"
"280"|"280"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"39102"|"6337"|"OK"
"281"|"281"|"E 104th St, Chicago, IL 60628, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"41241"|"6885"|"OK"
"282"|"282"|"41.6906385662062,-87.5698357426607"|"42.0016266052879,-87.6952739229127"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"283"|"283"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"43399"|"7352"|"OK"
"284"|"284"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"54405"|"8796"|"OK"
"285"|"285"|"12119 S Parnell Ave, Chicago, IL 60628, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"43775"|"7537"|"OK"
"286"|"286"|"5633 W 53rd St, Chicago, IL 60638, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"28598"|"7045"|"OK"
"287"|"287"|"4516 S Karlov Ave, Chicago, IL 60632, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"35439"|"6582"|"OK"
"288"|"288"|"4186 S Archer Ave, Chicago, IL 60632, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"21819"|"5863"|"OK"
"289"|"289"|"3519 S Wolcott Ave, Chicago, IL 60609, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"21115"|"5427"|"OK"
"290"|"290"|"3204 S Lituanica Ave, Chicago, IL 60608, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"25713"|"5700"|"OK"
"291"|"291"|"1330 W 47th St, Chicago, IL 60609, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"29293"|"5516"|"OK"
"292"|"292"|"5505 S Komensky Ave, Chicago, IL 60629, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"35119"|"6343"|"OK"
"293"|"293"|"4132 W 68th St, Chicago, IL 60629, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"39201"|"7781"|"OK"
"294"|"294"|"6655 S Francisco Ave, Chicago, IL 60629, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"28647"|"6995"|"OK"
"295"|"295"|"1630 W 65th St, Chicago, IL 60636, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"33507"|"6179"|"OK"
"296"|"296"|"6407 S Union Ave, Chicago, IL 60621, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"31353"|"5620"|"OK"
"297"|"297"|"7232 S King Dr, Chicago, IL 60619, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"33046"|"5866"|"OK"
"298"|"298"|"3451 W Columbus Ave, Chicago, IL 60652, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"41623"|"7525"|"OK"
"299"|"299"|"8228 S Throop St, Chicago, IL 60620, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"36863"|"6619"|"OK"
"300"|"300"|"9916 S Hoyne Ave, Chicago, IL 60643, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"39297"|"6154"|"OK"
"301"|"301"|"1001 W 97th St, Chicago, IL 60643, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"39089"|"6686"|"OK"
"302"|"302"|"10901 S Lawndale Ave, Chicago, IL 60655, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"47007"|"7712"|"OK"
"303"|"303"|"1836 W Montvale Ave, Chicago, IL 60643, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"41418"|"6337"|"OK"
"304"|"304"|"1309 W Early Ave, Chicago, IL 60660, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"5100"|"2092"|"OK"
"305"|"305"|"5833 W 62nd St, Chicago, IL 60638, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"40285"|"7299"|"OK"
"306"|"306"|"5400 S Francisco Ave, Chicago, IL 60632, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"24483"|"6343"|"OK"
"307"|"307"|"O'Hare, Chicago, IL, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"32047"|"7093"|"OK"
"308"|"308"|"7112 W Talcott Ave, Chicago, IL 60631, USA"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"14586"|"4157"|"OK"
"309"|"309"|"9130 S University Ave, Chicago, IL 60619, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"32572"|"4486"|"OK"
"310"|"310"|"600 E 130th St, Chicago, IL 60628, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"43805"|"6301"|"OK"
"311"|"311"|"7020 N Ashland Blvd, Chicago, IL 60626, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"5693"|"1324"|"OK"
"312"|"312"|"6608 N Rockwell St, Chicago, IL 60645, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"7964"|"2452"|"OK"
"313"|"313"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"0"|"0"|"OK"
"314"|"314"|"5145 N Claremont Ave, Chicago, IL 60625, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"4221"|"1697"|"OK"
"315"|"315"|"3608 N Leavitt St, Chicago, IL 60618, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"5053"|"1694"|"OK"
"316"|"316"|"1041 W Newport Ave, Chicago, IL 60657, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"2957"|"979"|"OK"
"317"|"317"|"2222 N Halsted St, Chicago, IL 60614, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"5514"|"1276"|"OK"
"318"|"318"|"6946 N Olcott Ave, Chicago, IL 60631, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"20207"|"3554"|"OK"
"319"|"319"|"5382 N Milwaukee Ave, Chicago, IL 60630, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"11380"|"3319"|"OK"
"320"|"320"|"6244 N Leroy Ave, Chicago, IL 60646, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"10980"|"2694"|"OK"
"321"|"321"|"3786 W Bryn Mawr Ave, Chicago, IL 60659, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"10088"|"3148"|"OK"
"322"|"322"|"3719 W Lawrence Ave, Chicago, IL 60625, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"5805"|"1672"|"OK"
"323"|"323"|"5416 W Irving Park Rd, Chicago, IL 60641, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"10854"|"2994"|"OK"
"324"|"324"|"3801 W Irving Park Rd, Chicago, IL 60618, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"7541"|"2226"|"OK"
"325"|"325"|"3632 N Neva Ave, Chicago, IL 60634, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"14294"|"3696"|"OK"
"326"|"326"|"2700 N New England Ave, Chicago, IL 60707, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"17796"|"4668"|"OK"
"327"|"327"|"2542 N Luna Ave, Chicago, IL 60639, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"13704"|"3628"|"OK"
"328"|"328"|"4311 W Fullerton Ave, Chicago, IL 60639, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"11895"|"3175"|"OK"
"329"|"329"|"3137 N Christiana Ave, Chicago, IL 60618, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"8424"|"2346"|"OK"
"330"|"330"|"2844 W Lyndale St, Chicago, IL 60647, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"9247"|"2694"|"OK"
"331"|"331"|"1031 N Hamlin Ave, Chicago, IL 60651, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"16420"|"3763"|"OK"
"332"|"332"|"1941 W Thomas St, Chicago, IL 60622, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"12645"|"2889"|"OK"
"333"|"333"|"942 N LaSalle Dr, Chicago, IL 60610, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"9198"|"1810"|"OK"
"334"|"334"|"735 N Pine Ave, Chicago, IL 60644, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"20914"|"4641"|"OK"
"335"|"335"|"4157 W Wilcox St, Chicago, IL 60624, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"20496"|"4019"|"OK"
"336"|"336"|"155 S Kedzie Ave, Chicago, IL 60612, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"17958"|"3260"|"OK"
"337"|"337"|"1447 W Harrison St, Chicago, IL 60607, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"15087"|"3056"|"OK"
"338"|"338"|"1523 S Lawndale Ave, Chicago, IL 60623, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"24210"|"4223"|"OK"
"339"|"339"|"3530 W 30th St, Chicago, IL 60623, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"25499"|"4801"|"OK"
"340"|"340"|"2240 S Ashland Ave, Chicago, IL 60608, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"17631"|"3238"|"OK"
"341"|"341"|"243 S Wabash Ave, Chicago, IL 60604, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"11785"|"1840"|"OK"
"342"|"342"|"1821 S Prairie Ave, Chicago, IL 60616, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"15544"|"2855"|"OK"
"343"|"343"|"2825 S Princeton Ave, Chicago, IL 60616, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"15913"|"2765"|"OK"
"344"|"344"|"3200 S Calumet Ave, Chicago, IL 60616, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"18279"|"3305"|"OK"
"345"|"345"|"3936 S Lake Park Ave, Chicago, IL 60653, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"19274"|"4543"|"OK"
"346"|"346"|"231 W 47th St, Chicago, IL 60609, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"19373"|"2532"|"OK"
"347"|"347"|"347 E 45th St, Chicago, IL 60653, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"19376"|"3717"|"OK"
"348"|"348"|"4728 S Kimbark Ave, Chicago, IL 60615, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"21022"|"3476"|"OK"
"349"|"349"|"5626 S Calumet Ave, Chicago, IL 60637, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"21723"|"4018"|"OK"
"350"|"350"|"5534 S Dorchester Ave, Chicago, IL 60637, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"24505"|"3751"|"OK"
"351"|"351"|"6349 S Kimbark Ave, Chicago, IL 60637, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"26036"|"4162"|"OK"
"352"|"352"|"7330 S Merrill Ave, Chicago, IL 60649, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"31698"|"4983"|"OK"
"353"|"353"|"347 E 85th St, Chicago, IL 60619, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"28873"|"3937"|"OK"
"354"|"354"|"1559 E 83rd St, Chicago, IL 60619, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"30079"|"4415"|"OK"
"355"|"355"|"8473 S Commercial Ave, Chicago, IL 60617, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"33646"|"5448"|"OK"
"356"|"356"|"9101 S Clyde Ave, Chicago, IL 60617, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"29944"|"4599"|"OK"
"357"|"357"|"8 E 103rd Pl, Chicago, IL 60628, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"31659"|"4253"|"OK"
"358"|"358"|"E 104th St, Chicago, IL 60628, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"33798"|"4842"|"OK"
"359"|"359"|"41.6906385662062,-87.5698357426607"|"41.9660049251669,-87.6560655873818"|"ZERO_RESULTS"|"ZERO_RESULTS"|"ZERO_RESULTS"
"360"|"360"|"10347 S Ewing Ave, Chicago, IL 60617, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"35956"|"5268"|"OK"
"361"|"361"|"3147 S Brandon Ave, Chicago, IL 60633, USA"|"4617 N Kenmore Ave, Chicago, IL 60640, USA"|"46962"|"6697"|"OK"
